image_id,true_cat
cropped4278.png,6
cropped4280.png,7
cropped4283.png,2
cropped4295.png,1
cropped4296.png,3
cropped4297.png,3
cropped4298.png,6
cropped4314.png,2
cropped4324.png,2
cropped4325.png,3
cropped4331.png,3
cropped4334.png,3
cropped4336.png,6
cropped4339.png,7
cropped4342.png,7
cropped4350.png,3
cropped4352.png,3
cropped4353.png,3
cropped4354.png,3
cropped4355.png,3
cropped4356.png,1
cropped4358.png,1
cropped4360.png,6
cropped4363.png,6
cropped4364.png,7
cropped4366.png,2
cropped4368.png,3
cropped4369.png,2
cropped4377.png,4
cropped4379.png,5
cropped4385.png,3
cropped4399.png,3
cropped4402.png,6
cropped4405.png,3
cropped4411.png,5
cropped4412.png,3
cropped4413.png,2
cropped4414.png,2
cropped4418.png,2
cropped4419.png,2
cropped4420.png,2
cropped4421.png,2
cropped4423.png,2
cropped4427.png,6
cropped4432.png,2
cropped4433.png,2
cropped4434.png,2
cropped4435.png,2
cropped4437.png,2
cropped4440.png,2
cropped4441.png,2
cropped4443.png,2
cropped4444.png,6
cropped4464.png,3
cropped4473.png,4
cropped4486.png,2
cropped4488.png,5
cropped4506.png,1
cropped4508.png,1
cropped4511.png,2
cropped4512.png,2
cropped4524.png,2
cropped4545.png,2
cropped4546.png,2
cropped4548.png,5
cropped4562.png,2
cropped4569.png,2
cropped4571.png,2
cropped4591.png,1
cropped4596.png,2
cropped4597.png,2
cropped4600.png,2
cropped4601.png,2
cropped4602.png,7
cropped4604.png,7
cropped4608.png,5
cropped4652.png,2
cropped4659.png,2
cropped4660.png,2
cropped4670.png,5
cropped4675.png,2
cropped4676.png,2
cropped4683.png,2
cropped4758.png,2
cropped4759.png,2
cropped4770.png,7
cropped4778.png,2
cropped4783.png,2
cropped4785.png,2
cropped4797.png,5
cropped4851.png,7
cropped4883.png,2
cropped4885.png,2
cropped4889.png,2
cropped4891.png,5
cropped4892.png,2
cropped4905.png,3
cropped4921.png,2
cropped4922.png,2
cropped4924.png,2
cropped4937.png,5
cropped4945.png,5
cropped4946.png,5
cropped4948.png,5
cropped4986.png,5
cropped4989.png,5
cropped4998.png,7
cropped4999.png,7
cropped5002.png,7
cropped5018.png,2
cropped5022.png,2
cropped5046.png,5
cropped5049.png,3
cropped5108.png,2
cropped5168.png,2
cropped5169.png,2
cropped5171.png,2
cropped5194.png,2
cropped5195.png,2
cropped5197.png,1
cropped5267.png,5
cropped5278.png,5
cropped5316.png,2
cropped5318.png,2
cropped5345.png,5
cropped5352.png,2
cropped5378.png,4
cropped5404.png,5
cropped5410.png,2
cropped5413.png,2
cropped5418.png,2
cropped5502.png,2
cropped5506.png,5
cropped5530.png,2
cropped5572.png,2
cropped5600.png,1
cropped5629.png,2
cropped5630.png,2
cropped5631.png,2
cropped5632.png,2
cropped5633.png,2
cropped5658.png,5
cropped5664.png,6
cropped5703.png,2
cropped5704.png,2
cropped5707.png,2
cropped5710.png,2
cropped5729.png,2
cropped5814.png,2
cropped5866.png,2
cropped5869.png,2
cropped5870.png,2
cropped5872.png,2
cropped5888.png,2
cropped5906.png,1
cropped5929.png,1
cropped5952.png,7
cropped5976.png,6
cropped5980.png,4
cropped5997.png,7
cropped6083.png,4
cropped6085.png,5
cropped6087.png,5
cropped6115.png,4
cropped6117.png,1
cropped6127.png,8
cropped6129.png,2
cropped6132.png,6
cropped6137.png,2
cropped6138.png,2
cropped6147.png,2
cropped6148.png,2
cropped6149.png,2
cropped6150.png,2
cropped6201.png,2
cropped6214.png,1
cropped6231.png,2
cropped6235.png,2
cropped6264.png,7
cropped6270.png,2
cropped6290.png,4
cropped6297.png,4
cropped6309.png,8
cropped6461.png,8
cropped6481.png,5
cropped6489.png,4
cropped6498.png,3
cropped6517.png,4
cropped6543.png,5
cropped6550.png,5
cropped6551.png,5
cropped6555.png,5
cropped6558.png,5
cropped6560.png,5
cropped6574.png,1
cropped6581.png,7
cropped6620.png,2
cropped6622.png,2
cropped6631.png,8
cropped6641.png,5
cropped6642.png,6
cropped6653.png,5
cropped6654.png,5
cropped6655.png,5
cropped6657.png,5
cropped6666.png,5
cropped6670.png,5
cropped6671.png,5
cropped6672.png,5
cropped6673.png,5
cropped6674.png,5
cropped6680.png,5
cropped6684.png,8
cropped6685.png,5
cropped6775.png,8
cropped6779.png,8
cropped6786.png,1
cropped6854.png,1
cropped6929.png,5
cropped6964.png,7
cropped7038.png,4
cropped7082.png,4
cropped7123.png,1
cropped7136.png,2
cropped7162.png,1
cropped7189.png,1
cropped7250.png,8
cropped7286.png,4
cropped7320.png,1
cropped7353.png,1
cropped7360.png,5
cropped7372.png,2
cropped7374.png,5
cropped7376.png,2
cropped7378.png,2
cropped7382.png,5
cropped7385.png,2
cropped7398.png,2
cropped7399.png,5
cropped7400.png,2
cropped7415.png,5
cropped7427.png,2
cropped7469.png,8
cropped7491.png,6
cropped7535.png,6
cropped7599.png,4
cropped7610.png,2
cropped7614.png,2
cropped7617.png,2
cropped7619.png,2
cropped7623.png,2
cropped7627.png,2
cropped7658.png,8
cropped7676.png,8
cropped7714.png,4
cropped7718.png,4
cropped7728.png,3
cropped7732.png,3
cropped7747.png,3
cropped7791.png,7
cropped7806.png,4
cropped7809.png,4
cropped7863.png,7
cropped7897.png,8
cropped7905.png,1
cropped7915.png,8
cropped7918.png,8
cropped7986.png,7
cropped8085.png,6
cropped8138.png,3
cropped8218.png,1
cropped8219.png,5
cropped8220.png,5
cropped8222.png,5
cropped8226.png,5
cropped8230.png,5
cropped8231.png,2
cropped8233.png,5
cropped8236.png,5
cropped8237.png,5
cropped8242.png,2
cropped8243.png,5
cropped8244.png,2
cropped8245.png,2
cropped8267.png,4
cropped8269.png,2
cropped8270.png,2
cropped8271.png,5
cropped8272.png,2
cropped8273.png,5
cropped8274.png,2
cropped8276.png,5
cropped8278.png,2
cropped8282.png,2
cropped8300.png,5
cropped8302.png,2
cropped8303.png,2
cropped8334.png,2
cropped8337.png,2
cropped8338.png,2
cropped8339.png,5
cropped8343.png,1
cropped8354.png,1
cropped8375.png,1
cropped8376.png,1
cropped8384.png,8
cropped8394.png,5
cropped8396.png,1
cropped8407.png,5
cropped8418.png,5
cropped8430.png,1
cropped8481.png,2
cropped8489.png,5
cropped8501.png,2
cropped8502.png,5
cropped8541.png,2
cropped8542.png,2
cropped8543.png,2
cropped8552.png,2
cropped8596.png,3
cropped8603.png,1
cropped8613.png,1
cropped8615.png,4
cropped8651.png,4
cropped8696.png,1
cropped8738.png,6
cropped8748.png,6
cropped8760.png,7
cropped8764.png,3
cropped8803.png,1
cropped8815.png,1
cropped8827.png,2
cropped8831.png,7
cropped8839.png,2
cropped8840.png,5
cropped8841.png,5
cropped8843.png,2
cropped8850.png,5
cropped8851.png,2
cropped8864.png,2
cropped8866.png,2
cropped8867.png,5
cropped8871.png,5
cropped8876.png,2
cropped8881.png,2
cropped8882.png,5
cropped8886.png,6
cropped8889.png,5
cropped8892.png,5
cropped8893.png,5
cropped8919.png,5
cropped8927.png,2
cropped8963.png,3
cropped8966.png,7
cropped8970.png,2
cropped8972.png,2
cropped8973.png,2
cropped8993.png,8
cropped9001.png,7
cropped9007.png,8
cropped9050.png,4
cropped9089.png,7
cropped9130.png,1
cropped9161.png,3
cropped9246.png,7
cropped9256.png,7
cropped9273.png,1
cropped9278.png,8
cropped9290.png,2
cropped9292.png,2
cropped9301.png,2
cropped9302.png,5
cropped9303.png,2
cropped9304.png,2
cropped9306.png,2
cropped9310.png,2
cropped9313.png,5
cropped9323.png,5
cropped9336.png,2
cropped9345.png,5
cropped9349.png,2
cropped9350.png,2
cropped9351.png,5
cropped9353.png,5
cropped9355.png,5
cropped9359.png,5
cropped9360.png,2
cropped9361.png,5
cropped9368.png,5
cropped9386.png,5
cropped9390.png,5
cropped9391.png,2
cropped9392.png,5
cropped9394.png,5
cropped9396.png,5
cropped9399.png,5
cropped9400.png,5
cropped9403.png,6
cropped9406.png,5
cropped9407.png,2
cropped9409.png,5
cropped9410.png,2
cropped9416.png,2
cropped9417.png,5
cropped9419.png,5
cropped9423.png,2
cropped9427.png,2
cropped9447.png,1
cropped9514.png,8
cropped9530.png,6
cropped9586.png,5
cropped9645.png,8
cropped9746.png,7
cropped9752.png,1
cropped9866.png,7
cropped9934.png,2
cropped9936.png,6
cropped9942.png,8
cropped9945.png,1
cropped9956.png,6
cropped9963.png,1
cropped9980.png,5
cropped10054.png,1
cropped10056.png,8
cropped10079.png,3
cropped10095.png,1
cropped10158.png,6
cropped10249.png,8
cropped10267.png,5
cropped10289.png,5
cropped10290.png,8
cropped10291.png,5
cropped10292.png,5
cropped10293.png,2
cropped10302.png,2
cropped10303.png,2
cropped10304.png,2
cropped10311.png,5
cropped10314.png,5
cropped10317.png,2
cropped10321.png,2
cropped10324.png,2
cropped10330.png,2
cropped10340.png,5
cropped10401.png,4
cropped10436.png,1
cropped10472.png,4
cropped10481.png,5
cropped10483.png,2
cropped10485.png,5
cropped10487.png,5
cropped10488.png,5
cropped10505.png,2
cropped10515.png,5
cropped10522.png,2
cropped10523.png,5
cropped10542.png,4
cropped10555.png,3
cropped10560.png,4
cropped10572.png,6
cropped10607.png,4
cropped10664.png,4
cropped10701.png,4
cropped10811.png,2
cropped10815.png,2
cropped10820.png,2
cropped10823.png,2
cropped10825.png,2
cropped10839.png,6
cropped10924.png,2
cropped10928.png,2
cropped10929.png,2
cropped10930.png,5
cropped10931.png,5
cropped10932.png,2
cropped10933.png,2
cropped10934.png,5
cropped10935.png,2
cropped10942.png,2
cropped10943.png,5
cropped10944.png,5
cropped10947.png,2
cropped10951.png,1
cropped10957.png,5
cropped10958.png,5
cropped10961.png,5
cropped10968.png,1
cropped11104.png,2
cropped11106.png,2
cropped11109.png,2
cropped11124.png,8
cropped11133.png,1
cropped11136.png,2
cropped11140.png,1
cropped11180.png,1
cropped11221.png,1
cropped11342.png,1
cropped11350.png,1
cropped11374.png,2
cropped11376.png,2
cropped11377.png,2
cropped11382.png,2
cropped11384.png,5
cropped11392.png,2
cropped11393.png,2
cropped11394.png,2
cropped11396.png,2
cropped11399.png,2
cropped11414.png,5
cropped11415.png,2
cropped11419.png,2
cropped11447.png,1
cropped11463.png,1
cropped11470.png,1
cropped11475.png,5
cropped11511.png,2
cropped11513.png,2
cropped11529.png,8
cropped11547.png,1
cropped11577.png,1
cropped11632.png,3
cropped11638.png,3
cropped11641.png,1
cropped11693.png,4
cropped11699.png,4
cropped11727.png,8
cropped11765.png,3
cropped11779.png,3
cropped11850.png,4
cropped11929.png,6
cropped11949.png,1
cropped11955.png,1
cropped12011.png,1
cropped12036.png,6
cropped12037.png,8
cropped12057.png,8
cropped12106.png,6
cropped12126.png,4
cropped12143.png,6
cropped12176.png,6
cropped12199.png,3
cropped12217.png,7
cropped12218.png,8
cropped12269.png,6
cropped12322.png,1
cropped12411.png,5
cropped12426.png,2
cropped12445.png,6
cropped12456.png,3
cropped12457.png,2
cropped12464.png,2
cropped12465.png,2
cropped12467.png,2
cropped12468.png,5
cropped12470.png,2
cropped12471.png,2
cropped12472.png,2
cropped12558.png,8
cropped12575.png,8
cropped12593.png,4
cropped12609.png,6
cropped12725.png,1
cropped12932.png,7
cropped12937.png,5
cropped12940.png,5
cropped12942.png,6
cropped12943.png,5
cropped12953.png,5
cropped12954.png,5
cropped12967.png,3
cropped12980.png,5
cropped12981.png,5
cropped12988.png,4
cropped13028.png,5
cropped13046.png,5
cropped13115.png,3
cropped13123.png,4
cropped13163.png,5
cropped13167.png,5
cropped13175.png,5
cropped13231.png,6
cropped13246.png,6
cropped13275.png,4
cropped13289.png,7
cropped13307.png,4
cropped13328.png,1
cropped13329.png,3
cropped13487.png,4
cropped13488.png,7
cropped13517.png,4
cropped13534.png,3
cropped13555.png,4
cropped13589.png,7
cropped13630.png,4
cropped13643.png,3
cropped13665.png,4
cropped13677.png,4
cropped13745.png,8
cropped13755.png,6
cropped13774.png,7
cropped13796.png,1
cropped13840.png,8
cropped13878.png,5
cropped13896.png,5
cropped13907.png,2
cropped13914.png,5
cropped13918.png,2
cropped13926.png,2
cropped13927.png,2
cropped13937.png,7
cropped13947.png,4
cropped14023.png,6
cropped14047.png,4
cropped14051.png,5
cropped14054.png,5
cropped14066.png,5
cropped14068.png,5
cropped14076.png,5
cropped14098.png,8
cropped14141.png,8
cropped14153.png,6
cropped14177.png,6
cropped14182.png,8
cropped14183.png,7
cropped14199.png,3
cropped14215.png,6
cropped14232.png,4
cropped14260.png,4
cropped14267.png,4
cropped14268.png,5
cropped14286.png,4
cropped14296.png,4
cropped14309.png,2
cropped14312.png,2
cropped14316.png,6
cropped14348.png,5
cropped14351.png,5
cropped14352.png,5
cropped14355.png,5
cropped14441.png,1
cropped14450.png,1
cropped14462.png,8
cropped14495.png,8
cropped14580.png,5
cropped14632.png,1
cropped14652.png,6
cropped14691.png,3
cropped14705.png,6
cropped14734.png,8
cropped14772.png,8
cropped14778.png,4
cropped14890.png,3
cropped14943.png,1
cropped15063.png,5
cropped15142.png,6
cropped15250.png,5
cropped15303.png,8
cropped15320.png,6
cropped15535.png,4
cropped15546.png,4
cropped15553.png,4
cropped15567.png,4
cropped15666.png,6
cropped15732.png,6
cropped15741.png,4
cropped15759.png,4
cropped15932.png,7
cropped16043.png,6
cropped16055.png,6
cropped16216.png,3
cropped16296.png,4
cropped16311.png,1
cropped16330.png,2
cropped16407.png,8
cropped16474.png,4
cropped16521.png,8
cropped16603.png,8
cropped16677.png,8
cropped16807.png,4
cropped16841.png,7
cropped16921.png,1
cropped16935.png,4
cropped16969.png,3
cropped16986.png,8
cropped17044.png,3
cropped17067.png,6
cropped17191.png,1
cropped17217.png,1
cropped17237.png,2
cropped17241.png,3
cropped17245.png,3
cropped17331.png,2
cropped17340.png,4
cropped17349.png,1
cropped17473.png,6
cropped17485.png,2
cropped17548.png,6
cropped17553.png,1
cropped17607.png,8
cropped17657.png,4
cropped17711.png,6
cropped17823.png,8
cropped17824.png,5
cropped17850.png,4
cropped17856.png,8
cropped17981.png,6
cropped17985.png,1
cropped18040.png,6
cropped18041.png,1
cropped18089.png,4
cropped18132.png,6
cropped18143.png,8
cropped18335.png,8
cropped18341.png,1
cropped18468.png,1
cropped18477.png,7
cropped18518.png,4
cropped18545.png,2
cropped18647.png,7
cropped18648.png,8
cropped18655.png,3
cropped18692.png,8
cropped18789.png,1
cropped18860.png,4
cropped18872.png,4
cropped18929.png,4
cropped18973.png,1
cropped19014.png,4
cropped19023.png,4
cropped19034.png,4
cropped19062.png,5
cropped19064.png,1
cropped19087.png,4
cropped19133.png,1
cropped19227.png,7
cropped19246.png,6
cropped19262.png,5
cropped19372.png,8
cropped19422.png,6
cropped19430.png,4
cropped19499.png,3
cropped19517.png,1
cropped19588.png,3
cropped19637.png,1
cropped19736.png,7
cropped19751.png,4
cropped19757.png,1
cropped19770.png,6
cropped19799.png,4
cropped19807.png,8
cropped19842.png,1
cropped19879.png,7
cropped19889.png,8
cropped19913.png,4
cropped19969.png,5
cropped20128.png,2
cropped20158.png,7
cropped20190.png,5
cropped20299.png,5
cropped20349.png,6
cropped20386.png,8
cropped20404.png,7
cropped20411.png,8
cropped20429.png,5
cropped20464.png,4
cropped20493.png,6
cropped20511.png,6
cropped20540.png,4
cropped20546.png,4
cropped20590.png,5
cropped20612.png,3
cropped20670.png,8
cropped20723.png,4
cropped20751.png,6
cropped20767.png,4
cropped20809.png,3
cropped20829.png,3
cropped20840.png,8
cropped20910.png,1
cropped21021.png,3
cropped21181.png,7
cropped21309.png,4
cropped21461.png,4
cropped21470.png,1
cropped21503.png,1
cropped21548.png,8
cropped21571.png,3
cropped21601.png,1
cropped21617.png,1
cropped21632.png,1
cropped21696.png,3
cropped21789.png,1
cropped21809.png,4
cropped21818.png,7
cropped21899.png,8
cropped21942.png,4
cropped21949.png,1
cropped21954.png,3
cropped22050.png,7
cropped22053.png,1
cropped22060.png,1
cropped22087.png,4
cropped22182.png,6
cropped22253.png,8
cropped22342.png,8
cropped22397.png,6
cropped22534.png,7
cropped22537.png,7
cropped22608.png,5
cropped22612.png,4
cropped22739.png,1
cropped22740.png,8
cropped22758.png,3
cropped22762.png,1
cropped22799.png,2
cropped22876.png,7
cropped22908.png,5
cropped22921.png,1
cropped23068.png,8
cropped23072.png,8
cropped23178.png,4
cropped23221.png,8
cropped23226.png,8
cropped23376.png,3
cropped23427.png,3
cropped23432.png,6
cropped23452.png,3
cropped23468.png,4
cropped23480.png,4
cropped23493.png,4
cropped23501.png,1
cropped23536.png,6
cropped23538.png,1
