image_id,true_cat
cropped4413.png,2
cropped4414.png,2
cropped4418.png,2
cropped4419.png,2
cropped4420.png,2
cropped4421.png,2
cropped4423.png,2
cropped4427.png,6
cropped4432.png,2
cropped4433.png,2
cropped4434.png,2
cropped4435.png,2
cropped4437.png,2
cropped4440.png,2
cropped4441.png,2
cropped4443.png,2
cropped4444.png,6
cropped4464.png,3
cropped4486.png,2
cropped4488.png,5
cropped4506.png,1
cropped4508.png,1
cropped4511.png,2
cropped4512.png,2
cropped4524.png,2
cropped4545.png,2
cropped4546.png,2
cropped4548.png,5
cropped4562.png,2
cropped4569.png,2
cropped4571.png,2
cropped4600.png,2
cropped4601.png,2
cropped4602.png,7
cropped4604.png,7
cropped4608.png,5
cropped4652.png,2
cropped4659.png,2
cropped4660.png,2
cropped4670.png,5
cropped4675.png,2
cropped4676.png,2
cropped4683.png,2
cropped4758.png,2
cropped4759.png,2
cropped4797.png,5
cropped4851.png,7
cropped4891.png,5
cropped4937.png,5
cropped4945.png,5
cropped4946.png,5
cropped4948.png,5
cropped4986.png,5
cropped4989.png,5
cropped4998.png,7
cropped4999.png,7
cropped5002.png,7
cropped5046.png,5
cropped5197.png,1
cropped5600.png,1
cropped5630.png,2
cropped5664.png,6
cropped5906.png,1
cropped5980.png,4
cropped5997.png,7
cropped6083.png,4
cropped6085.png,5
cropped6087.png,5
cropped6115.png,4
cropped6117.png,1
cropped6127.png,8
cropped6132.png,6
cropped6309.png,8
cropped6461.png,8
cropped6498.png,3
cropped6550.png,5
cropped6574.png,1
cropped6631.png,8
cropped6684.png,8
cropped6775.png,8
cropped6786.png,1
cropped6854.png,1
cropped7162.png,1
cropped7353.png,1
cropped7469.png,8
cropped7599.png,4
cropped7658.png,8
cropped7676.png,8
cropped7728.png,3
cropped7791.png,7
cropped7809.png,4
cropped7863.png,7
cropped7905.png,1
cropped7918.png,8
cropped8218.png,1
cropped8267.png,4
cropped8278.png,2
cropped8376.png,1
cropped8384.png,8
cropped8394.png,5
cropped8407.png,5
cropped8596.png,3
cropped8615.png,4
cropped8696.png,1
cropped8760.png,7
cropped8963.png,3
cropped8966.png,7
cropped8993.png,8
cropped9001.png,7
cropped9007.png,8
cropped9050.png,4
cropped9447.png,1
cropped9514.png,8
cropped9934.png,2
cropped9942.png,8
cropped9945.png,1
cropped9980.png,5
cropped10056.png,8
cropped10267.png,5
cropped10290.png,8
cropped10481.png,5
cropped10483.png,2
cropped10542.png,4
cropped10555.png,3
cropped10607.png,4
cropped10664.png,4
cropped10839.png,6
cropped10931.png,5
cropped10968.png,1
cropped11133.png,1
cropped11140.png,1
cropped11180.png,1
cropped11221.png,1
cropped11350.png,1
cropped11463.png,1
cropped11470.png,1
cropped11529.png,8
cropped11577.png,1
cropped11693.png,4
cropped11699.png,4
cropped11727.png,8
cropped11765.png,3
cropped11955.png,1
cropped12011.png,1
cropped12037.png,8
cropped12126.png,4
cropped12217.png,7
cropped12411.png,5
cropped12445.png,6
cropped12468.png,5
cropped12575.png,8
cropped12593.png,4
cropped12725.png,1
cropped12937.png,5
cropped12940.png,5
cropped12943.png,5
cropped12953.png,5
cropped12954.png,5
cropped12967.png,3
cropped12980.png,5
cropped12981.png,5
cropped13028.png,5
cropped13046.png,5
cropped13115.png,3
cropped13123.png,4
cropped13163.png,5
cropped13167.png,5
cropped13175.png,5
cropped13246.png,6
cropped13275.png,4
cropped13289.png,7
cropped13487.png,4
cropped13517.png,4
cropped13630.png,4
cropped13665.png,4
cropped13677.png,4
cropped13755.png,6
cropped13774.png,7
cropped13878.png,5
cropped13896.png,5
cropped13947.png,4
cropped14047.png,4
cropped14051.png,5
cropped14054.png,5
cropped14066.png,5
cropped14068.png,5
cropped14076.png,5
cropped14098.png,8
cropped14141.png,8
cropped14153.png,6
cropped14177.png,6
cropped14182.png,8
cropped14183.png,7
cropped14199.png,3
cropped14215.png,6
cropped14268.png,5
cropped14348.png,5
cropped14351.png,5
cropped14352.png,5
cropped14355.png,5
cropped14462.png,8
cropped14495.png,8
cropped14580.png,5
cropped14705.png,6
cropped14734.png,8
cropped14890.png,3
cropped14943.png,1
cropped15142.png,6
cropped15250.png,5
cropped15303.png,8
cropped15535.png,4
cropped15553.png,4
cropped15732.png,6
cropped15741.png,4
cropped15759.png,4
cropped16407.png,8
cropped16521.png,8
cropped16603.png,8
cropped16807.png,4
cropped16935.png,4
cropped16986.png,8
cropped17067.png,6
cropped17217.png,1
cropped17241.png,3
cropped17340.png,4
cropped17349.png,1
cropped17485.png,2
cropped17548.png,6
cropped17553.png,1
cropped17607.png,8
cropped17823.png,8
cropped17824.png,5
cropped17856.png,8
cropped18335.png,8
cropped18341.png,1
cropped18468.png,1
cropped18518.png,4
cropped18545.png,2
cropped18648.png,8
cropped18692.png,8
cropped18872.png,4
cropped18929.png,4
cropped18973.png,1
cropped19014.png,4
cropped19062.png,5
cropped19064.png,1
cropped19227.png,7
cropped19246.png,6
cropped19262.png,5
cropped19372.png,8
cropped19422.png,6
cropped19517.png,1
cropped19637.png,1
cropped19757.png,1
cropped19799.png,4
cropped19842.png,1
cropped19889.png,8
cropped20128.png,2
cropped20158.png,7
cropped20299.png,5
cropped20429.png,5
cropped20493.png,6
cropped20540.png,4
cropped20590.png,5
cropped20612.png,3
cropped20670.png,8
cropped20809.png,3
cropped20829.png,3
cropped20840.png,8
cropped21021.png,3
cropped21461.png,4
cropped21503.png,1
cropped21571.png,3
cropped21601.png,1
cropped21632.png,1
cropped21942.png,4
cropped21949.png,1
cropped22053.png,1
cropped22182.png,6
cropped22253.png,8
cropped22612.png,4
cropped22740.png,8
cropped23072.png,8
cropped23178.png,4
cropped23226.png,8
cropped23452.png,3
cropped23501.png,1
cropped23538.png,1
cropped23606.png,4
cropped23628.png,8
cropped23677.png,4
cropped23798.png,3
cropped23897.png,1
cropped23941.png,1
cropped23943.png,8
cropped23946.png,8
cropped24610.png,6
cropped24633.png,4
cropped24679.png,4
cropped24753.png,3
cropped24892.png,7
cropped25073.png,8
cropped25087.png,6
cropped25191.png,4
cropped25256.png,4
cropped25270.png,8
cropped25301.png,8
cropped25304.png,8
cropped25332.png,1
cropped25412.png,4
cropped25492.png,7
cropped25654.png,8
cropped25772.png,8
cropped25952.png,1
cropped26073.png,4
cropped26097.png,4
cropped26267.png,1
cropped26296.png,7
cropped26346.png,2
cropped26462.png,8
cropped26562.png,1
cropped26569.png,1
cropped26618.png,2
cropped26743.png,2
cropped26838.png,8
cropped26889.png,3
cropped26967.png,8
cropped26969.png,8
cropped26975.png,8
cropped27066.png,3
cropped27134.png,3
cropped27195.png,5
cropped27267.png,3
cropped27426.png,6
cropped27428.png,4
cropped27514.png,6
cropped27580.png,4
cropped27623.png,4
cropped27634.png,8
cropped27729.png,1
cropped27738.png,1
cropped27816.png,3
cropped28027.png,6
cropped28347.png,5
cropped28396.png,1
cropped28456.png,4
cropped28517.png,8
cropped28552.png,6
cropped28685.png,8
cropped28731.png,6
cropped28831.png,4
cropped28848.png,4
cropped28986.png,5
cropped29170.png,8
cropped29269.png,3
cropped29282.png,6
cropped29491.png,3
cropped29526.png,8
cropped29579.png,4
cropped29620.png,4
cropped29641.png,5
cropped29730.png,6
cropped29790.png,8
cropped29798.png,5
cropped29968.png,8
cropped30060.png,1
cropped30092.png,1
cropped30131.png,8
cropped30172.png,1
cropped30178.png,2
cropped30272.png,6
cropped30334.png,8
cropped30395.png,5
cropped30456.png,5
cropped30463.png,6
cropped30491.png,6
cropped30579.png,4
cropped30627.png,4
cropped30748.png,8
cropped30763.png,4
cropped30809.png,5
cropped30826.png,8
cropped31159.png,6
cropped31166.png,4
cropped31180.png,7
cropped31220.png,6
cropped31463.png,6
cropped31471.png,6
cropped31501.png,5
cropped31518.png,4
cropped31616.png,5
cropped31710.png,8
cropped31769.png,7
cropped31774.png,8
cropped31809.png,1
cropped31954.png,1
cropped31966.png,8
cropped32004.png,4
cropped32031.png,1
cropped32042.png,1
cropped32099.png,1
cropped32179.png,6
cropped32240.png,7
cropped32297.png,6
cropped32337.png,5
cropped32665.png,8
cropped32693.png,8
cropped32851.png,6
cropped32936.png,8
cropped33217.png,1
cropped33229.png,3
cropped33244.png,8
cropped33323.png,3
cropped33362.png,4
cropped33403.png,8
cropped33481.png,3
cropped33569.png,4
cropped33579.png,3
cropped33748.png,1
cropped33805.png,3
cropped33925.png,4
cropped34190.png,8
cropped34242.png,6
cropped34268.png,2
cropped34314.png,7
cropped34333.png,3
cropped34410.png,1
cropped34484.png,4
cropped34511.png,3
cropped34577.png,1
cropped34606.png,4
cropped34615.png,5
cropped34666.png,4
cropped34931.png,1
cropped34950.png,4
cropped35020.png,4
cropped35199.png,4
cropped35538.png,4
cropped35731.png,7
cropped35786.png,8
cropped35867.png,8
cropped36259.png,1
cropped36294.png,6
cropped36448.png,6
cropped36580.png,4
cropped36733.png,4
cropped36765.png,4
cropped36836.png,3
cropped36905.png,4
cropped37363.png,5
cropped37409.png,5
cropped37550.png,4
cropped37578.png,8
cropped37612.png,6
cropped37653.png,2
cropped37787.png,3
cropped37816.png,8
cropped37908.png,6
cropped37927.png,8
cropped37996.png,1
cropped38186.png,1
cropped38235.png,6
cropped38470.png,1
cropped38486.png,1
cropped38779.png,4
cropped38791.png,4
cropped39057.png,4
cropped39068.png,3
cropped39136.png,3
cropped39195.png,1
cropped39245.png,8
cropped39443.png,2
cropped39518.png,4
cropped39531.png,7
cropped39560.png,6
cropped39601.png,7
cropped39776.png,4
cropped39781.png,5
cropped39978.png,8
cropped40060.png,8
cropped40122.png,1
cropped40271.png,4
cropped40287.png,6
cropped40317.png,4
cropped40324.png,8
cropped40449.png,2
cropped40487.png,2
cropped40873.png,4
cropped40915.png,6
cropped40923.png,4
cropped41092.png,1
cropped41138.png,7
cropped41163.png,4
cropped41240.png,8
cropped41331.png,6
cropped41336.png,2
cropped41806.png,7
cropped41820.png,6
cropped41848.png,3
cropped41884.png,6
cropped42014.png,8
cropped42042.png,2
cropped42051.png,7
cropped42053.png,7
cropped42055.png,4
cropped42152.png,7
cropped42196.png,2
cropped42286.png,1
cropped42297.png,6
cropped42372.png,8
cropped42543.png,8
cropped42604.png,4
cropped42718.png,4
cropped42894.png,8
cropped42955.png,8
cropped42990.png,4
cropped43001.png,4
cropped43018.png,4
cropped43032.png,1
cropped43053.png,4
cropped43077.png,8
cropped43166.png,3
cropped43365.png,6
cropped43406.png,3
cropped43535.png,4
cropped43567.png,8
cropped43725.png,4
cropped43818.png,4
cropped43999.png,8
cropped44058.png,5
cropped44254.png,1
cropped44396.png,4
cropped44417.png,2
cropped44507.png,5
cropped44521.png,3
cropped44629.png,1
cropped44808.png,8
cropped44849.png,8
cropped44881.png,8
cropped44887.png,7
cropped44976.png,7
cropped45079.png,3
cropped45142.png,8
cropped45202.png,8
cropped45255.png,7
cropped45357.png,4
cropped45383.png,3
cropped45599.png,8
cropped45649.png,3
cropped45727.png,6
cropped45764.png,6
cropped45828.png,4
cropped45895.png,8
cropped45921.png,8
cropped46051.png,3
cropped46072.png,3
cropped46073.png,3
cropped46186.png,1
cropped46297.png,3
cropped46343.png,4
cropped46348.png,1
cropped46377.png,3
cropped46406.png,1
cropped46519.png,6
cropped46627.png,5
cropped46651.png,7
cropped46654.png,7
cropped46789.png,1
cropped46801.png,4
cropped46882.png,1
cropped46928.png,2
cropped46932.png,8
cropped46961.png,1
cropped46998.png,6
cropped47046.png,2
cropped47186.png,4
cropped47226.png,4
cropped47240.png,8
cropped47387.png,3
cropped47449.png,3
cropped47475.png,3
cropped47560.png,3
cropped47579.png,3
cropped48046.png,6
cropped48095.png,1
cropped48126.png,1
cropped48186.png,1
cropped48189.png,4
cropped48331.png,8
cropped48504.png,4
cropped48772.png,1
cropped48833.png,1
cropped48889.png,7
cropped48985.png,7
cropped49144.png,3
cropped49289.png,1
cropped49439.png,1
cropped49537.png,1
cropped49623.png,8
cropped49650.png,1
cropped49665.png,8
cropped49700.png,7
cropped49738.png,1
cropped49989.png,8
cropped50232.png,7
cropped50306.png,8
cropped50331.png,4
cropped50342.png,6
cropped50461.png,5
cropped50483.png,5
cropped50580.png,7
cropped50629.png,7
cropped50651.png,2
cropped50692.png,6
cropped50924.png,8
cropped51100.png,1
cropped51127.png,2
cropped51134.png,2
cropped51289.png,6
cropped51291.png,6
cropped51312.png,7
cropped51411.png,8
cropped51526.png,8
cropped51578.png,8
cropped51655.png,4
cropped51846.png,6
cropped51957.png,8
cropped52246.png,4
cropped52253.png,6
cropped52328.png,4
cropped52456.png,4
cropped52521.png,4
cropped52546.png,4
cropped52648.png,6
cropped52704.png,1
cropped52719.png,1
cropped52751.png,1
cropped53101.png,1
cropped53224.png,7
cropped53247.png,1
cropped53307.png,1
cropped53533.png,4
cropped53652.png,6
cropped54243.png,8
cropped54245.png,8
cropped54270.png,7
cropped54410.png,7
cropped54454.png,8
cropped54598.png,4
cropped54747.png,7
cropped54764.png,7
cropped54789.png,2
cropped54836.png,2
cropped54941.png,8
cropped54996.png,3
cropped55194.png,5
cropped55316.png,8
cropped55343.png,8
cropped55370.png,8
cropped55479.png,4
cropped55572.png,7
cropped55782.png,4
cropped55857.png,7
cropped55870.png,3
cropped55886.png,3
cropped55952.png,5
cropped55996.png,5
cropped56117.png,4
cropped56181.png,4
cropped56208.png,1
cropped56249.png,1
cropped56315.png,1
cropped56322.png,1
cropped56366.png,4
cropped56446.png,7
cropped56474.png,2
cropped56513.png,3
cropped56616.png,8
cropped56713.png,1
cropped56759.png,4
cropped56887.png,4
cropped57075.png,1
cropped57094.png,4
cropped57162.png,4
cropped57236.png,4
cropped57305.png,5
cropped57355.png,5
cropped57566.png,8
cropped57782.png,6
cropped57818.png,2
cropped57992.png,8
cropped58076.png,4
cropped58131.png,8
cropped58372.png,8
cropped58488.png,6
cropped58509.png,1
cropped58564.png,2
cropped58675.png,4
cropped58836.png,7
cropped58857.png,8
cropped58930.png,4
cropped59213.png,7
cropped59337.png,3
cropped59363.png,7
cropped59503.png,8
cropped59573.png,4
cropped59583.png,7
cropped59684.png,7
cropped59850.png,1
cropped59872.png,1
cropped59918.png,1
cropped60130.png,3
cropped60367.png,7
cropped60509.png,4
cropped60515.png,4
cropped60569.png,7
cropped60746.png,7
cropped61012.png,7
cropped61059.png,1
cropped61186.png,8
cropped61348.png,8
cropped61373.png,3
cropped61410.png,8
cropped61426.png,8
cropped61494.png,8
cropped61517.png,1
cropped61581.png,4
cropped61608.png,8
cropped61707.png,1
cropped61737.png,1
cropped61739.png,1
cropped61771.png,7
cropped62108.png,4
cropped62174.png,8
cropped62218.png,1
cropped62280.png,2
cropped62329.png,8
cropped62375.png,8
cropped62465.png,1
cropped62560.png,7
cropped62771.png,8
cropped62838.png,4
cropped62946.png,8
cropped63000.png,6
cropped63020.png,1
cropped63162.png,1
cropped63260.png,1
cropped63277.png,6
cropped63494.png,6
cropped63588.png,8
cropped63845.png,8
cropped64095.png,4
cropped64157.png,8
cropped64161.png,7
cropped64162.png,8
cropped64170.png,4
cropped64183.png,8
cropped64397.png,8
cropped64555.png,1
cropped64873.png,8
cropped65128.png,8
cropped65181.png,1
cropped65199.png,4
cropped65202.png,8
cropped65222.png,4
cropped65403.png,3
cropped65471.png,8
cropped65548.png,7
cropped65574.png,7
cropped65704.png,8
cropped65728.png,4
cropped65887.png,4
cropped65960.png,1
cropped65992.png,1
cropped66031.png,8
cropped66151.png,7
cropped66282.png,7
cropped66285.png,2
cropped66326.png,3
cropped66456.png,6
cropped66481.png,7
cropped66544.png,1
cropped66712.png,4
cropped66965.png,8
cropped67084.png,3
cropped67122.png,7
cropped67194.png,3
cropped67202.png,7
cropped67236.png,6
cropped67304.png,8
cropped67352.png,4
cropped67364.png,7
cropped67443.png,8
cropped67465.png,8
cropped67532.png,8
cropped67754.png,4
cropped68025.png,8
cropped68081.png,4
cropped68272.png,4
cropped68396.png,1
cropped68503.png,1
cropped68546.png,8
cropped68687.png,4
cropped68694.png,7
cropped68794.png,7
cropped68834.png,1
cropped68859.png,6
cropped68973.png,1
cropped69010.png,7
cropped69099.png,1
cropped69155.png,7
cropped69189.png,4
cropped69259.png,4
cropped69323.png,4
cropped69338.png,4
cropped69488.png,8
cropped69546.png,1
cropped69569.png,1
cropped69581.png,1
cropped69597.png,1
cropped69622.png,8
cropped69700.png,1
cropped69807.png,3
cropped70207.png,8
cropped70219.png,1
cropped70352.png,4
cropped70437.png,1
cropped70477.png,8
cropped70672.png,2
cropped70795.png,8
cropped70887.png,6
cropped70922.png,1
cropped71021.png,4
